Date,AAPL,QQQ,GLD,TLT,SPY
2020-03-11,68.21199035644531,193.64535522460938,153.92999267578125,153.500732421875,267.57568359375
2020-03-12,61.475738525390625,175.88973999023438,147.7899932861328,154.45193481445312,241.9747772216797
2020-03-13,68.84103393554688,190.78858947753906,143.27999877929688,150.96083068847656,262.66033935546875
2020-03-16,59.98484420776367,167.93441772460938,141.63999938964844,160.7378692626953,233.91903686523438
2020-03-17,62.62238693237305,180.67083740234375,143.55999755859375,150.01939392089844,246.54879760742188
2020-03-18,61.089393615722656,175.17555236816406,140.6999969482422,141.5564422607422,234.06532287597656
2020-03-19,60.62131881713867,176.2270050048828,138.0399932861328,145.4103546142578,234.56271362304688
2020-03-20,56.77274703979492,169.32315063476562,140.11000061035156,156.34458923339844,224.4544219970703
2020-03-23,55.56665802001953,169.4453887939453,146.3000030517578,162.78744506835938,218.7155303955078
2020-03-24,61.14140701293945,182.5668182373047,153.39999389648438,159.75723266601562,238.5318603515625
2020-03-25,60.804588317871094,181.2149200439453,151.3000030517578,159.39439392089844,242.1027374267578
2020-03-26,64.00431060791016,190.7577667236328,153.24000549316406,160.17893981933594,256.23907470703125
2020-03-27,61.35438537597656,184.1970672607422,152.25,164.4545440673828,248.60679626464844
2020-03-30,63.10531234741211,190.89695739746094,152.9199981689453,163.10125732421875,256.68048095703125
2020-03-31,62.976531982421875,189.26670837402344,148.0500030517578,161.77737426757812,252.85458374023438
2020-04-01,59.66289520263672,181.224853515625,149.4499969482422,164.04393005371094,241.47488403320312
2020-04-02,60.658470153808594,184.90281677246094,151.89999389648438,165.08493041992188,247.0469970703125
2020-04-03,59.78672409057617,182.27854919433594,152.64999389648438,165.47775268554688,243.4761505126953
2020-04-06,65.00235748291016,195.31051635742188,156.8800048828125,165.045654296875,259.8294982910156
2020-04-07,64.2494888305664,195.23098754882812,156.0399932861328,163.31723022460938,260.09442138671875
2020-04-08,65.89392852783203,199.3761749267578,154.64999389648438,162.12896728515625,268.82537841796875
2020-04-09,66.36941528320312,199.66444396972656,158.69000244140625,162.42356872558594,272.91619873046875
2020-04-13,67.6720962524414,201.82151794433594,161.41000366210938,160.9406280517578,270.4244079589844
2020-04-14,71.0897445678711,210.59896850585938,162.67999267578125,160.90135192871094,278.3999938964844
2020-04-15,70.4408950805664,208.1834259033203,161.85000610351562,165.1635284423828,272.4845275878906
2020-04-16,71.00060272216797,211.98069763183594,161.7100067138672,167.03929138183594,273.7991027832031
2020-04-17,70.03721618652344,214.008544921875,158.57000732421875,164.8001708984375,281.19586181640625
2020-04-20,68.5834732055664,211.47373962402344,159.6999969482422,166.1259307861328,276.2417907714844
2020-04-21,66.46353912353516,203.67047119140625,158.61000061035156,168.2177276611328,267.8541564941406
2020-04-22,68.37792205810547,209.71426391601562,161.72999572753906,166.49911499023438,273.7991027832031
2020-04-23,68.11292266845703,209.26693725585938,163.33999633789062,167.3829803466797,273.7794189453125
2020-04-24,70.07931518554688,212.5671844482422,162.63999938964844,167.7758026123047,277.5955810546875
2020-04-27,70.12885284423828,214.27694702148438,161.55999755859375,164.65286254882812,281.5980529785156
2020-04-28,68.99211883544922,210.24111938476562,160.83999633789062,166.54823303222656,280.3031311035156
2020-04-29,71.25816345214844,217.6964569091797,161.72999572753906,165.6840362548828,287.6410217285156
2020-04-30,72.76143646240234,217.6070098876953,158.8000030517578,163.74932861328125,284.96295166015625
2020-05-01,71.59003448486328,211.47373962402344,159.77999877929688,165.15158081054688,277.41900634765625
2020-05-04,72.60293579101562,213.93898010253906,160.33999633789062,164.37477111816406,278.18414306640625
2020-05-05,73.692626953125,216.3644561767578,161.02000427246094,163.3225555419922,280.7544250488281
2020-05-06,74.45292663574219,217.6964569091797,158.9499969482422,160.687255859375,278.85125732421875
2020-05-07,75.22313690185547,220.4997100830078,161.38999938964844,163.37173461914062,282.21612548828125
2020-05-08,77.01358032226562,223.5216064453125,160.4199981689453,161.2477569580078,286.8857116699219
2020-05-11,78.22541046142578,225.51963806152344,159.4199981689453,159.98902893066406,286.944580078125
2020-05-12,77.33143615722656,220.79791259765625,160.0399932861328,161.6312255859375,281.2253112792969
2020-05-13,76.39772033691406,218.03445434570312,161.5800018310547,162.76210021972656,276.2515869140625
2020-05-14,76.8670654296875,220.50962829589844,163.00999450683594,164.35507202148438,279.5575866699219
2020-05-15,76.4126205444336,221.94107055664062,163.92999267578125,163.93223571777344,280.84271240234375
2020-05-18,78.21299743652344,226.07626342773438,162.69000244140625,160.33323669433594,289.3970642089844
2020-05-19,77.76103973388672,225.50967407226562,164.25999450683594,160.9330596923828,286.42462158203125
2020-05-20,79.27335357666016,230.01272583007812,164.64999389648438,161.4149169921875,291.2904052734375
2020-05-21,78.68232727050781,227.50772094726562,162.25,161.81808471679688,289.27935791015625
2020-05-22,79.18892669677734,228.2930450439453,163.2100067138672,162.7915802001953,289.8287353515625
2020-05-26,78.65254211425781,227.6767120361328,160.88999938964844,160.60861206054688,293.3995666503906
2020-05-27,78.99522399902344,228.9192657470703,161.17999267578125,160.3135528564453,297.76507568359375
2020-05-28,79.02998352050781,228.62106323242188,161.72000122070312,159.7235870361328,297.2156982421875
2020-05-29,78.95301818847656,231.97100830078125,162.91000366210938,160.8642120361328,298.54010009765625
2020-06-01,79.92396545410156,232.6668243408203,163.66000366210938,159.78118896484375,299.7467041015625
2020-06-02,80.2939682006836,234.2274932861328,162.60000610351562,159.20030212402344,302.2286376953125
2020-06-03,80.73599243164062,235.28118896484375,159.60000610351562,157.08335876464844,306.2507629394531
2020-06-04,80.04067993164062,233.6310577392578,161.27999877929688,154.80892944335938,305.4463806152344
2020-06-05,82.32032775878906,238.26333618164062,158.00999450683594,153.7061767578125,313.2747497558594
2020-06-08,82.80703735351562,240.11224365234375,159.72000122070312,154.29693603515625,317.0614929199219
2020-06-09,85.42192077636719,241.85183715820312,161.25999450683594,156.04953002929688,314.697265625
2020-06-10,87.61961364746094,244.75445556640625,163.57000732421875,158.36334228515625,312.9412841796875
2020-06-11,83.4129638671875,232.6270751953125,162.38999938964844,161.3565216064453,294.9005126953125
2020-06-12,84.13309478759766,234.4759979248047,162.6199951171875,159.80088806152344,298.4321594238281
2020-06-15,85.173583984375,237.3289337158203,162.3300018310547,159.88949584960938,301.2181701660156
2020-06-16,87.4308853149414,241.40451049804688,162.25,157.4378204345703,307.0159606933594
2020-06-17,87.3092041015625,242.169921875,162.55999755859375,158.08767700195312,305.7406921386719
2020-06-18,87.34397888183594,242.82598876953125,162.24000549316406,159.76148986816406,305.8583679199219
2020-06-19,86.84483337402344,242.7862548828125,164.02999877929688,159.88949584960938,304.11041259765625
2020-06-22,89.11702728271484,245.69789123535156,165.08999633789062,159.90916442871094,306.0613708496094
2020-06-23,91.01920318603516,247.7890167236328,166.47999572753906,158.81626892089844,307.4703369140625
2020-06-24,89.41253662109375,242.68067932128906,165.89999389648438,160.5196075439453,299.6271667480469
2020-06-25,90.59953308105469,244.99087524414062,165.8000030517578,160.98239135742188,302.83935546875
2020-06-26,87.81578826904297,239.20541381835938,166.5399932861328,162.7054443359375,295.6464538574219
2020-06-29,89.83965301513672,241.81434631347656,166.6300048828125,162.19346618652344,299.9917297363281
2020-06-30,90.589599609375,246.55426025390625,167.3699951171875,161.40574645996094,303.83453369140625
2020-07-01,90.41825103759766,249.4320526123047,166.6199951171875,161.09231567382812,305.96282958984375
2020-07-02,90.41825103759766,251.1248779296875,166.97999572753906,161.25985717773438,307.647705078125
2020-07-06,92.83695983886719,257.2987060546875,167.97999572753906,160.59942626953125,312.3970031738281
2020-07-07,92.54888916015625,255.5261688232422,169.0399932861328,162.85682678222656,309.1749572753906
2020-07-08,94.7043685913086,258.89190673828125,170.08999633789062,162.2062225341797,311.5397644042969
2020-07-09,95.11164093017578,261.0726623535156,169.6300048828125,164.7888641357422,309.76617431640625
2020-07-10,95.27801513671875,262.8551330566406,169.19000244140625,163.96084594726562,312.9290771484375
2020-07-13,94.83847045898438,257.44805908203125,169.39999389648438,164.50302124023438,310.2193908691406
2020-07-14,96.40789794921875,259.2702941894531,170.19000244140625,164.7396240234375,314.23956298828125
2020-07-15,97.07093048095703,259.7980651855469,170.33999633789062,163.97068786621094,317.12652587890625
2020-07-16,95.87647247314453,258.0256042480469,168.72999572753906,164.7494659423828,316.08209228515625
2020-07-17,95.68277740478516,258.3243713378906,170.1199951171875,164.40443420410156,316.9984436035156
2020-07-20,97.69918823242188,265.6532287597656,170.94000244140625,164.80860900878906,319.560302734375
2020-07-21,96.35078430175781,262.885009765625,173.0,164.90716552734375,320.2402038574219
2020-07-22,96.62145233154297,263.81103515625,175.6300048828125,165.40005493164062,322.06298828125
2020-07-23,92.22358703613281,256.9202880859375,177.17999267578125,167.33213806152344,318.2202453613281
2020-07-24,91.99512481689453,254.4806365966797,178.6999969482422,167.322265625,316.1708068847656
2020-07-27,94.17543029785156,259.0213623046875,182.22999572753906,166.7012481689453,318.4764404296875
2020-07-28,92.62836456298828,255.72532653808594,183.75,167.85455322265625,316.45654296875
2020-07-29,94.40389251708984,258.6728515625,185.1300048828125,167.5687255859375,320.3485412597656
2020-07-30,95.54620361328125,260.027099609375,183.75999450683594,168.6727752685547,319.2055969238281
2020-07-31,105.5488052368164,264.6674499511719,185.42999267578125,168.56434631347656,321.72796630859375
2020-08-03,108.20838928222656,268.2422790527344,185.63999938964844,167.7156524658203,323.9647216796875
2020-08-04,108.93101501464844,269.238037109375,189.58999633789062,169.3143310546875,325.216064453125
2020-08-05,109.32585144042969,269.90521240234375,191.35000610351562,167.8340606689453,327.2359313964844
2020-08-06,113.14015197753906,273.4800720214844,193.88999938964844,168.7715606689453,329.4233703613281
2020-08-07,110.56783294677734,270.32342529296875,190.80999755859375,167.6465606689453,329.659912109375
2020-08-10,112.17491149902344,269.1683349609375,190.14999389648438,166.8965301513672,330.64520263671875
2020-08-11,108.83883666992188,264.0699462890625,179.94000244140625,164.91297912597656,327.91583251953125
2020-08-12,112.45602416992188,270.7117614746094,179.10000610351562,163.41294860839844,332.48773193359375
2020-08-13,114.44621276855469,271.3291931152344,183.3300018310547,161.66622924804688,331.8866882324219
2020-08-14,114.34422302246094,271.0105285644531,182.5399932861328,161.03463745117188,331.89654541015625
2020-08-17,114.04568481445312,274.1571960449219,186.5,161.43922424316406,332.95086669921875
2020-08-18,114.99600982666016,276.7959899902344,188.17999267578125,162.59385681152344,333.670166015625
2020-08-19,115.14029693603516,274.93389892578125,182.24000549316406,161.577392578125,332.28082275390625
2020-08-20,117.6952133178711,278.7477111816406,183.5,163.03797912597656,333.3154296875
2020-08-21,123.76033782958984,280.67950439453125,182.02999877929688,164.0149383544922,334.4978332519531
2020-08-24,125.24053955078125,282.4320983886719,181.0,163.74850463867188,337.8873596191406
2020-08-25,124.21310424804688,284.65264892578125,181.22000122070312,162.49517822265625,339.0697021484375
2020-08-26,125.90228271484375,290.7268981933594,183.36000061035156,161.8734588623047,342.4690856933594
2020-08-27,124.39720153808594,289.82073974609375,181.24000549316406,159.12017822265625,343.2179260253906
2020-08-28,124.19569396972656,291.29449462890625,184.38999938964844,159.00169372558594,345.4349060058594
2020-08-31,128.40744018554688,293.6345520019531,184.8300018310547,160.0576629638672,344.18353271484375
2020-09-01,133.52224731445312,298.6533203125,185.0500030517578,161.8883514404297,347.4252624511719
2020-09-02,130.75587463378906,301.48126220703125,182.6199951171875,163.42958068847656,352.450439453125
2020-09-03,120.28743743896484,286.19610595703125,181.13999938964844,163.89395141601562,340.32110595703125
2020-09-04,120.36705017089844,282.38226318359375,181.63999938964844,160.7818603515625,337.5424499511719
2020-09-08,112.26695251464844,268.8098449707031,181.2899932861328,161.7698211669922,328.3197937011719
2020-09-09,116.74488830566406,276.70635986328125,183.0500030517578,161.3350830078125,334.80328369140625
2020-09-10,112.93367004394531,271.18975830078125,182.4600067138672,162.15513610839844,328.9898681640625
2020-09-11,111.45097351074219,269.3077392578125,182.4499969482422,162.5009002685547,329.1573486328125
2020-09-14,114.79450225830078,273.99786376953125,183.88999938964844,162.4910125732422,333.4927978515625
2020-09-15,114.97362518310547,277.88134765625,183.4499969482422,162.09584045410156,335.1777038574219
2020-09-16,111.58032989501953,273.4501647949219,183.97000122070312,161.61170959472656,333.84747314453125
2020-09-17,109.79911041259766,269.1783142089844,182.9600067138672,162.10574340820312,330.9112243652344
2020-09-18,106.3162612915039,265.74285888671875,183.1999969482422,161.6018524169922,327.1015319824219
2020-09-21,109.5403823852539,266.38018798828125,179.52000427246094,162.42185974121094,323.4610290527344
2020-09-22,111.26189422607422,271.3291931152344,178.64999389648438,162.29344177246094,326.75531005859375
2020-09-23,106.59490203857422,263.0443115234375,174.7899932861328,162.5107879638672,319.17755126953125
2020-09-24,107.68950653076172,264.2691345214844,175.44000244140625,163.13319396972656,320.0282897949219
2020-09-25,111.7295913696289,270.4130554199219,174.94000244140625,163.13319396972656,325.2021484375
2020-09-28,114.39645385742188,276.0292663574219,176.6999969482422,162.66885375976562,330.60357666015625
2020-09-29,113.53072357177734,274.7845458984375,178.19000244140625,162.85659790039062,328.8031005859375
2020-09-30,115.24229431152344,276.66656494140625,177.1199951171875,161.2955780029297,331.2960510253906
2020-10-01,116.21749114990234,281.05792236328125,178.6999969482422,161.56163024902344,333.4229736328125
2020-10-02,112.46597290039062,273.15142822265625,178.5399932861328,160.9583282470703,330.25732421875
2020-10-05,115.92890930175781,278.97674560546875,179.41000366210938,157.8133544921875,336.11376953125
2020-10-06,112.60528564453125,273.99786376953125,177.3000030517578,158.66387939453125,331.33563232421875
2020-10-07,114.51587677001953,278.7377624511719,177.22000122070312,157.5067596435547,337.10308837890625
2020-10-08,114.40641021728516,280.2214660644531,177.85000610351562,158.3572998046875,340.09063720703125
2020-10-09,116.3966064453125,284.5032958984375,181.0800018310547,158.32762145996094,343.127685546875
2020-10-12,123.79019165039062,293.2860412597656,180.55999755859375,158.83201599121094,348.6478271484375
2020-10-13,120.50635528564453,293.27606201171875,177.72000122070312,159.9693603515625,346.37249755859375
2020-10-14,120.5959243774414,290.82647705078125,178.27000427246094,160.3352813720703,344.19610595703125
2020-10-15,120.11827087402344,288.8747863769531,178.9199981689453,160.058349609375,343.77069091796875
2020-10-16,118.43655395507812,287.2914733886719,178.3000030517578,159.6133270263672,343.56298828125
2020-10-19,115.41146087646484,282.6013488769531,178.38999938964844,159.010009765625,338.3396301269531
2020-10-20,116.93396759033203,283.2087707519531,179.25,157.4968719482422,339.6949462890625
2020-10-21,116.29710388183594,282.9897155761719,180.60000610351562,156.9529266357422,339.05194091796875
2020-10-22,115.18258666992188,282.9797668457031,178.8300018310547,155.3210906982422,340.9117126464844
2020-10-23,114.47607421875,283.53741455078125,178.63999938964844,156.27052307128906,342.0691833496094
2020-10-26,114.48602294921875,279.2854309082031,178.5500030517578,157.72430419921875,335.747802734375
2020-10-27,116.02842712402344,281.4661865234375,179.02000427246094,158.78257751464844,334.59033203125
2020-10-28,110.65489196777344,270.4927062988281,176.1300048828125,158.93087768554688,323.15435791015625
2020-10-29,114.75469970703125,275.2226867675781,175.39999389648438,157.3880615234375,326.4387512207031
2020-10-30,108.32636260986328,268.2422790527344,176.1999969482422,155.83538818359375,323.0356750488281
2020-11-02,108.23680877685547,268.8397521972656,177.91000366210938,157.0026397705078,326.6564025878906
2020-11-03,109.89862060546875,273.489990234375,178.9199981689453,156.09178161621094,332.4237976074219
2020-11-04,114.38651275634766,285.6982116699219,178.82000732421875,159.477783203125,339.8532409667969
2020-11-05,118.4465103149414,293.1466369628906,182.92999267578125,159.75498962402344,346.4813232421875
2020-11-06,118.31195068359375,293.3656921386719,183.19000244140625,157.82437133789062,346.40216064453125
2020-11-09,115.94949340820312,287.3711242675781,175.0800018310547,154.5076904296875,350.75494384765625
2020-11-10,115.6006088256836,282.22296142578125,175.66000366210938,153.61663818359375,350.2405700683594
2020-11-11,119.10939025878906,288.53619384765625,174.89999389648438,154.17108154296875,352.84234619140625
2020-11-12,118.83028411865234,287.18194580078125,175.9600067138672,156.79473876953125,349.41943359375
2020-11-13,118.880126953125,289.70123291015625,177.16000366210938,156.58680725097656,354.2569885253906
2020-11-16,119.91681671142578,291.961669921875,177.14999389648438,156.21058654785156,358.6789855957031
2020-11-17,119.00971221923828,291.0355529785156,176.5,157.23033142089844,356.7499084472656
2020-11-18,117.65404510498047,288.8846740722656,175.49000549316406,157.685791015625,352.45648193359375
2020-11-19,118.2621078491211,291.1451416015625,175.16000366210938,158.4976043701172,353.9403991699219
2020-11-20,116.96623992919922,289.153564453125,175.69000244140625,159.9034881591797,351.5166931152344
2020-11-23,113.48735809326172,289.16357421875,172.22999572753906,159.1708526611328,353.6238098144531
2020-11-24,114.80315399169922,293.2262878417969,169.58999633789062,157.58676147460938,359.322021484375
2020-11-25,115.66041564941406,295.0286560058594,169.50999450683594,157.1016387939453,358.76806640625
2020-11-27,116.2186279296875,297.74713134765625,167.7899932861328,158.62631225585938,359.7672424316406
2020-11-30,118.6707992553711,298.3545227050781,166.6699981689453,158.42831420898438,358.17449951171875
2020-12-01,122.32910919189453,302.1783142089844,170.17999267578125,156.0923614501953,362.0919494628906
2020-12-02,122.68795776367188,302.5666809082031,171.4600067138672,154.8535614013672,362.85369873046875
2020-12-03,122.54840850830078,302.994873046875,172.80999755859375,156.10226440429688,362.7547912597656
2020-12-04,121.86061096191406,304.2296142578125,172.32000732421875,153.8129119873047,365.8808898925781
2020-12-07,123.35582733154297,305.9523010253906,174.88999938964844,155.20042419433594,365.1289978027344
2020-12-08,123.98381805419922,306.9879150390625,175.5,155.93380737304688,366.19744873046875
2020-12-09,121.39209747314453,300.0373840332031,172.5,155.41845703125,362.9130859375
2020-12-10,122.84745025634766,301.2422790527344,172.1699981689453,156.7960662841797,362.79437255859375
2020-12-11,122.02009582519531,300.57513427734375,172.49000549316406,157.3510284423828,362.36895751953125
2020-12-14,121.39209747314453,302.7558898925781,171.5399932861328,156.9149627685547,360.74658203125
2020-12-15,127.47266387939453,305.9921569824219,173.94000244140625,156.3897247314453,365.6236572265625
2020-12-16,127.40289306640625,307.6750183105469,174.89999389648438,155.97344970703125,366.19744873046875
2020-12-17,128.29005432128906,309.6864929199219,176.74000549316406,155.56072998046875,368.2452087402344
2020-12-18,126.25656127929688,308.75042724609375,176.44000244140625,155.09445190429688,366.7748718261719
2020-12-21,127.82154846191406,308.1728515625,175.8800048828125,155.70953369140625,365.46343994140625
2020-12-22,131.45993041992188,309.01080322265625,174.49000549316406,156.51316833496094,364.84747314453125
2020-12-23,130.54286193847656,307.45458984375,175.64999389648438,155.4317626953125,365.17535400390625
2020-12-24,131.5496368408203,308.8113098144531,176.35000610351562,156.046875,366.5960388183594
2020-12-28,136.25460815429688,311.92376708984375,175.7100067138672,156.11631774902344,369.7453918457031
2020-12-29,134.44039916992188,312.20306396484375,176.35000610351562,155.9178924560547,369.0400085449219
2020-12-30,133.2940673828125,312.21307373046875,177.6999969482422,156.25518798828125,369.5665588378906
2020-12-31,132.26734924316406,312.9811706542969,178.36000061035156,156.48336791992188,371.4442443847656
2021-01-04,128.997802734375,308.5618896484375,182.3300018310547,156.29489135742188,366.38739013671875
2021-01-05,130.5926971435547,311.1057434082031,182.8699951171875,155.13414001464844,368.91082763671875
2021-01-06,126.19674682617188,306.7961730957031,179.89999389648438,151.94952392578125,371.11639404296875
2021-01-07,130.50299072265625,314.21820068359375,179.47999572753906,150.61016845703125,376.6302490234375
2021-01-08,131.62937927246094,318.2583923339844,173.33999633789062,150.12405395507812,378.77618408203125
2021-01-11,128.5691680908203,313.6595764160156,173.0,149.87603759765625,376.2229309082031
2021-01-12,128.38973999023438,313.1607360839844,174.1199951171875,149.75697326660156,376.3023681640625
2021-01-13,130.47308349609375,315.275634765625,173.3699951171875,151.44351196289062,377.31573486328125
2021-01-14,128.49940490722656,313.5897216796875,173.27999877929688,150.02484130859375,375.994384765625
2021-01-15,126.73502349853516,311.1057434082031,171.1300048828125,150.62008666992188,373.25238037109375
2021-01-19,127.4228286743164,315.6447448730469,172.5800018310547,151.10621643066406,376.18316650390625
2021-01-20,131.6094512939453,322.9869079589844,175.38999938964844,151.25503540039062,381.3890380859375
2021-01-21,136.43402099609375,325.5706481933594,175.27999877929688,150.1935272216797,381.73675537109375
2021-01-22,138.6270294189453,324.6329345703125,173.89999389648438,150.6796417236328,380.3856201171875
2021-01-25,142.4647674560547,327.31640625,174.0500030517578,152.45547485351562,381.88580322265625
2021-01-26,142.70401000976562,327.7952575683594,173.6199951171875,152.1677703857422,381.2897033691406
2021-01-27,141.60751342773438,318.6574401855469,172.52000427246094,152.55470275878906,371.9707946777344
2021-01-28,136.65333557128906,320.5428771972656,172.67999267578125,151.7113800048828,375.1698303222656
2021-01-29,131.5396728515625,313.7991943359375,172.61000061035156,150.79867553710938,367.6590881347656
2021-02-01,133.7127227783203,321.64019775390625,174.22999572753906,150.97349548339844,373.7789611816406
2021-02-02,134.56002807617188,326.8874816894531,172.11000061035156,150.00010681152344,379.06427001953125
2021-02-03,133.5133819580078,325.5906066894531,171.85000610351562,148.66915893554688,379.3623352050781
2021-02-04,136.95237731933594,329.4412841796875,168.14999389648438,148.27186584472656,383.6740417480469
2021-02-05,136.52809143066406,330.5585632324219,169.80999755859375,147.0302734375,385.18414306640625
2021-02-08,136.67784118652344,332.773193359375,171.52000427246094,147.67588806152344,387.9659118652344
2021-02-09,135.77935791015625,332.7033996582031,172.0800018310547,147.78515625,387.70758056640625
2021-02-10,135.16041564941406,331.9451904296875,172.7100067138672,148.76846313476562,387.5386962890625
2021-02-11,134.90086364746094,333.770751953125,171.2100067138672,147.95401000976562,388.1645812988281
2021-02-12,135.14044189453125,335.6362609863281,170.69000244140625,146.11651611328125,390.08203125
2021-02-16,132.9641571044922,334.7284851074219,168.24000549316406,143.89163208007812,389.74420166015625
2021-02-17,130.61813354492188,333.1223449707031,166.3300018310547,144.805419921875,389.83367919921875
2021-02-18,129.49005126953125,331.6658935546875,166.32000732421875,144.2194061279297,388.1745300292969
2021-02-19,129.6497802734375,330.2193908691406,167.00999450683594,142.30245971679688,387.4890441894531
2021-02-22,125.78634643554688,321.6601257324219,169.50999450683594,141.21978759765625,384.508544921875
2021-02-23,125.6465835571289,320.7024841308594,169.1199951171875,140.8125762939453,384.9754943847656
2021-02-24,125.13744354248047,323.3460388183594,169.0,139.88885498046875,389.2176818847656
2021-02-25,120.78483581542969,312.0733642578125,165.82000732421875,137.60438537597656,379.8392028808594
2021-02-26,121.05438232421875,313.3802185058594,161.80999755859375,142.15342712402344,377.88201904296875
2021-03-01,127.57331085205078,322.807373046875,161.52999877929688,140.2759246826172,387.04193115234375
2021-03-02,124.9078369140625,317.6299133300781,162.41000366210938,140.28590393066406,384.02178955078125
2021-03-03,121.85301971435547,308.4122619628906,160.6199951171875,138.76438903808594,378.9351501464844
2021-03-04,119.9262924194336,303.364501953125,159.0399932861328,137.86940002441406,374.2458801269531
2021-03-05,121.21410369873047,307.93341064453125,159.13999938964844,138.1378936767578,381.1307373046875
2021-03-08,116.16268920898438,299.2145690917969,157.49000549316406,137.06390380859375,379.2331848144531
2021-03-09,120.8846664428711,311.01593017578125,160.83999633789062,138.96328735351562,384.6476745605469
2021-03-10,119.77655792236328,310.12811279296875,161.66000366210938,139.24172973632812,387.04193115234375
2021-03-11,121.75318908691406,317.2707824707031,161.52000427246094,138.23733520507812,390.9662170410156
2021-03-12,120.82476806640625,314.697021484375,161.49000549316406,135.30374145507812,391.4927673339844
2021-03-15,123.77974700927734,318.058837890625,162.1999969482422,136.09930419921875,393.82745361328125
2021-03-16,125.35707092285156,319.80462646484375,162.35000610351562,135.5523681640625,393.33074951171875
2021-03-17,124.54844665527344,321.1214599609375,163.50999450683594,134.5380096435547,394.67193603515625
2021-03-18,120.32561492919922,311.2853088378906,162.55999755859375,133.17564392089844,388.9295959472656
2021-03-19,119.78652954101562,312.3826599121094,163.24000549316406,134.0010223388672,388.2099609375
2021-03-22,123.18077087402344,318.2408142089844,163.0,135.5026092529297,391.3097839355469
2021-03-23,122.33221435546875,316.8524475097656,161.80999755859375,136.72581481933594,388.2298889160156
2021-03-24,119.88636016845703,311.5086364746094,162.3699951171875,137.46168518066406,386.2563171386719
2021-03-25,120.38551330566406,310.9692687988281,161.77999877929688,136.37774658203125,388.4292297363281
2021-03-26,121.00446319580078,315.63385009765625,162.24000549316406,135.90042114257812,394.6887512207031
2021-03-29,121.18415832519531,315.5439758300781,160.30999755859375,134.74685668945312,394.4894104003906
2021-03-30,119.69668579101562,313.955810546875,157.57000732421875,135.45291137695312,393.4428405761719
2021-03-31,121.94287109375,318.76025390625,159.9600067138672,134.69712829589844,395.03759765625
2021-04-01,122.79142761230469,324.1939392089844,161.97999572753906,136.93270874023438,399.3036193847656
2021-04-05,125.68651580810547,330.6664123535156,161.9199981689453,136.33523559570312,405.0348815917969
2021-04-06,125.99598693847656,330.43670654296875,163.22000122070312,137.26132202148438,404.7956848144531
2021-04-07,127.68312072753906,331.2357482910156,162.75999450683594,136.30535888671875,405.2641296386719
2021-04-08,130.13894653320312,334.6917419433594,164.50999450683594,137.4306182861328,407.1878356933594
2021-04-09,132.77447509765625,336.7193908691406,163.27000427246094,136.93270874023438,410.1481628417969
2021-04-12,131.0174560546875,336.2799377441406,162.27999877929688,136.87295532226562,410.2976989746094
2021-04-13,134.20204162597656,340.20538330078125,163.42999267578125,137.89865112304688,411.513671875
2021-04-14,131.80612182617188,336.1201171875,162.72000122070312,137.46047973632812,410.1083068847656
2021-04-15,134.2719268798828,341.21417236328125,165.35000610351562,139.7607879638672,414.5138854980469
2021-04-16,133.93251037597656,341.6137390136719,166.35000610351562,138.6753692626953,415.89935302734375
2021-04-19,134.61134338378906,338.48736572265625,165.88999938964844,138.27703857421875,413.85601806640625
2021-04-20,132.88429260253906,336.0202331542969,166.47999572753906,138.9143524169922,410.8259582519531
2021-04-21,133.27362060546875,338.8968811035156,168.1300048828125,139.1931915283203,414.7132263183594
2021-04-22,131.71627807617188,334.8116455078125,167.0399932861328,139.8006134033203,410.9256286621094
2021-04-23,134.0922393798828,339.0267333984375,166.39999389648438,139.4720001220703,415.38104248046875
2021-04-26,134.49156188964844,341.2341613769531,166.83999633789062,139.27284240722656,416.2481994628906
2021-04-27,134.162109375,339.7558898925781,166.4199981689453,138.05796813964844,416.15850830078125
2021-04-28,133.35348510742188,338.6072082519531,166.91000366210938,138.1475830078125,416.03887939453125
2021-04-29,133.253662109375,339.8258056640625,166.22000122070312,137.73931884765625,418.6902160644531
2021-04-30,131.23709106445312,337.598388671875,165.66000366210938,138.05796813964844,415.939208984375
2021-05-03,132.31524658203125,335.80047607421875,167.80999755859375,138.1407470703125,416.8363037109375
2021-05-04,127.6332015991211,329.75750732421875,166.5800018310547,139.07818603515625,414.26470947265625
2021-05-05,127.8827896118164,328.6487731933594,167.27000427246094,139.3075408935547,414.394287109375
2021-05-06,129.52000427246094,331.12591552734375,170.05999755859375,139.5369110107422,417.7034606933594
2021-05-07,130.2100067138672,333.8127746582031,171.58999633789062,138.8488006591797,420.7434997558594
2021-05-10,126.8499984741211,325.382568359375,172.11000061035156,137.4426727294922,416.5771484375
2021-05-11,125.91000366210938,324.9330749511719,172.13999938964844,136.66477966308594,412.8592834472656
2021-05-12,122.7699966430664,316.5228576660156,170.42999267578125,135.22874450683594,404.0880126953125
2021-05-13,124.97000122070312,318.9700012207031,171.1300048828125,135.4381561279297,408.9421081542969
2021-05-14,127.44999694824219,326.0118408203125,172.69000244140625,136.70468139648438,415.2215576171875
2021-05-17,126.2699966430664,324.03411865234375,174.6999969482422,136.4154815673828,414.1650085449219
2021-05-18,124.8499984741211,321.8466491699219,175.0399932861328,136.0664520263672,410.5967102050781
